Temperature,Z_values
172.5225225225225,5.068948176724257e+37
173.51351351351352,5.154104213976777e+37
174.5045045045045,5.240214459701145e+37
175.4954954954955,5.327284252534903e+37
176.48648648648648,5.415318931262443e+37
177.47747747747746,5.504323834812161e+37
178.46846846846847,5.594304302253628e+37
179.45945945945945,5.685265672794903e+37
180.45045045045046,5.777213285779885e+37
181.44144144144144,5.870152480685728e+37
182.43243243243242,5.964088597120379e+37
183.42342342342343,6.059026974820107e+37
184.4144144144144,6.154972953647175e+37
185.4054054054054,6.2519318735875e+37
186.3963963963964,6.3499090747484305e+37
187.38738738738738,6.448909897356561e+37
188.3783783783784,6.548939681755586e+37
189.36936936936937,6.650003768404242e+37
190.36036036036035,6.752107497874264e+37
191.35135135135135,6.855256210848424e+37
192.34234234234233,6.959455248118606e+37
193.33333333333334,7.064709950583917e+37
194.32432432432432,7.171025659248858e+37
195.3153153153153,7.278407715221543e+37
196.3063063063063,7.386861459711949e+37
197.2972972972973,7.496392234030178e+37
198.28828828828827,7.607005379584855e+37
199.27927927927928,7.718706237881434e+37
200.27027027027026,7.831500150520662e+37
201.26126126126127,7.945392459196971e+37
202.25225225225225,8.060388505697013e+37
203.24324324324323,8.176493631898125e+37
204.23423423423424,8.293713179766933e+37
205.22522522522522,8.412052491357872e+37
206.21621621621622,8.531516908811841e+37
207.2072072072072,8.652111774354797e+37
208.19819819819818,8.77384243029648e+37
209.1891891891892,8.896714219029079e+37
210.18018018018017,9.020732483025967e+37
211.17117117117118,9.145902564840444e+37
212.16216216216216,9.272229807104504e+37
213.15315315315314,9.399719552527687e+37
214.14414414414415,9.528377143895844e+37
215.13513513513513,9.658207924070056e+37
216.1261261261261,9.789217235985426e+37
217.11711711711712,9.921410422650081e+37
218.1081081081081,1.005479282714396e+38
219.0990990990991,1.018936979261791e+38
220.0900900900901,1.0325146662292498e+38
221.08108108108107,1.046212877945709e+38
222.07207207207207,1.0600321487468865e+38
223.06306306306305,1.0739730129751706e+38
224.05405405405406,1.088036004979539e+38
225.04504504504504,1.1022216591154586e+38
226.03603603603602,1.1165305097447918e+38
227.02702702702703,1.1309630912357066e+38
228.018018018018,1.1455199379625862e+38
229.009009009009,1.1602015843059474e+38
230.0,1.1750085646523487e+38
230.99099099099098,1.1899414133943082e+38
231.981981981982,1.2050006649302213e+38
232.97297297297297,1.2201868536642782e+38
233.96396396396395,1.2355005140063885e+38
234.95495495495496,1.2509421803720966e+38
235.94594594594594,1.2665123871825088e+38
236.93693693693695,1.2822116688642182e+38
237.92792792792793,1.298040559849229e+38
238.9189189189189,1.3139995945748807e+38
239.9099099099099,1.3300893074837862e+38
240.9009009009009,1.3463102330237455e+38
241.89189189189187,1.3626629056476942e+38
242.88288288288288,1.3791478598136276e+38
243.87387387387386,1.3957656299845247e+38
244.86486486486487,1.4125167506282984e+38
245.85585585585585,1.4294017562177236e+38
246.84684684684683,1.4464211812303722e+38
247.83783783783784,1.4635755601485494e+38
248.82882882882882,1.4808654274592443e+38
249.81981981981983,1.4982913176540482e+38
250.8108108108108,1.5158537652291198e+38
251.8018018018018,1.5335533046851014e+38
252.7927927927928,1.5513904705270843e+38
253.78378378378378,1.5693657972645403e+38
254.77477477477478,1.5874798194112653e+38
255.76576576576576,1.6057330714853298e+38
256.7567567567568,1.6241260880090199e+38
257.7477477477478,1.6426594035087906e+38
258.73873873873873,1.6613335525152073e+38
259.7297297297297,1.6801490695628944e+38
260.7207207207207,1.6991064891904967e+38
261.7117117117117,1.7182063459406122e+38
262.7027027027027,1.7374491743597498e+38
263.6936936936937,1.7568355089982895e+38
264.68468468468467,1.7763658844104237e+38
265.6756756756757,1.7960408351541146e+38
266.6666666666667,1.8158608957910523e+38
267.65765765765764,1.8358266008866002e+38
268.64864864864865,1.855938485009758e+38
269.63963963963965,1.8761970827331134e+38
270.6306306306306,1.8966029286328067e+38
271.6216216216216,1.9171565572884738e+38
272.6126126126126,1.9378585032832206e+38
273.6036036036036,1.9587093012035667e+38
274.5945945945946,1.979709485639415e+38
275.5855855855856,2.0008595911840063e+38
276.5765765765766,2.022160152433888e+38
277.56756756756755,2.0436117039888555e+38
278.55855855855856,2.0652147804519414e+38
279.54954954954957,2.086969916429349e+38
280.5405405405405,2.108877646530441e+38
281.5315315315315,2.130938505367685e+38
282.52252252252254,2.153153027556621e+38
283.5135135135135,2.1755217477158332e+38
284.5045045045045,2.19804520046691e+38
285.4954954954955,2.2207239204343948e+38
286.48648648648646,2.2435584422457842e+38
287.47747747747746,2.266549300531463e+38
288.4684684684685,2.28969702992469e+38
289.4594594594595,2.3130021650615527e+38
290.45045045045043,2.336465240580949e+38
291.44144144144144,2.3600867911245386e+38
292.43243243243245,2.3838673513367244e+38
293.4234234234234,2.407807455864619e+38
294.4144144144144,2.4319076393580108e+38
295.4054054054054,2.4561684364693355e+38
296.39639639639637,2.4805903818536454e+38
297.3873873873874,2.5051740101685877e+38
298.3783783783784,2.529919856074355e+38
299.36936936936934,2.5548284542336854e+38
300.36036036036035,2.5799003393118107e+38
301.35135135135135,2.605136045976441e+38
302.34234234234236,2.630536108897738e+38
303.3333333333333,2.6561010627482697e+38
304.3243243243243,2.6818314422030227e+38
305.31531531531533,2.707727781939324e+38
306.3063063063063,2.7337906166368582e+38
307.2972972972973,2.760020480977626e+38
308.2882882882883,2.786417909645908e+38
309.27927927927925,2.8129834373282703e+38
310.27027027027026,2.8397175987134976e+38
311.26126126126127,2.866620928492613e+38
312.2522522522522,2.8936939613588102e+38
313.2432432432432,2.920937232007476e+38
314.23423423423424,2.9483512751361283e+38
315.22522522522524,2.975936625444409e+38
316.2162162162162,3.0036938176340658e+38
317.2072072072072,3.031623386408929e+38
318.1981981981982,3.0597258664748646e+38
319.18918918918916,3.0880017925397945e+38
320.1801801801802,3.116451699313647e+38
321.1711711711712,3.145076121508336e+38
322.16216216216213,3.173875593837745e+38
323.15315315315314,3.2028506510177175e+38
324.14414414414415,3.2320018277660194e+38
325.1351351351351,3.2613296588023248e+38
326.1261261261261,3.290834678848192e+38
327.1171171171171,3.3205174226270672e+38
328.1081081081081,3.3503784248642184e+38
329.0990990990991,3.3804182202867634e+38
330.0900900900901,3.4106373436236325e+38
331.0810810810811,3.441036329605529e+38
332.07207207207205,3.471615712964961e+38
333.06306306306305,3.50237602843617e+38
334.05405405405406,3.5333178107551354e+38
335.045045045045,3.5644415946595645e+38
336.036036036036,3.5957479148888685e+38
337.02702702702703,3.627237306184136e+38
338.01801801801804,3.658910303288128e+38
339.009009009009,3.6907674409452646e+38
340.0,3.722809253901582e+38
340.990990990991,3.755036276904742e+38
341.98198198198196,3.787449044704012e+38
342.97297297297297,3.820048092050246e+38
343.963963963964,3.852833953695857e+38
344.9549549549549,3.885807164394821e+38
345.94594594594594,3.918968258902647e+38
346.93693693693695,3.952317771976365e+38
347.9279279279279,3.985856238374516e+38
348.9189189189189,4.0195841928571345e+38
349.9099099099099,4.053502170185728e+38
350.9009009009009,4.087610705123268e+38
351.8918918918919,4.121910332434174e+38
352.8828828828829,4.156401586884296e+38
353.8738738738739,4.191085003240922e+38
354.86486486486484,4.225961116272723e+38
355.85585585585585,4.2610304607497706e+38
356.84684684684686,4.2962935714435114e+38
357.8378378378378,4.3317509831267705e+38
358.8288288288288,4.367403230573716e+38
359.8198198198198,4.403250848559841e+38
360.8108108108108,4.4392943718619805e+38
361.8018018018018,4.475534335258286e+38
362.7927927927928,4.511971273528192e+38
363.7837837837838,4.5486057214524286e+38
364.77477477477476,4.585438213813007e+38
365.76576576576576,4.622469285393197e+38
366.7567567567568,4.6596994709775046e+38
367.7477477477477,4.697129305351695e+38
368.73873873873873,4.7347593233027515e+38
369.72972972972974,4.772590059618871e+38
370.7207207207207,4.810622049089453e+38
371.7117117117117,4.8488558265050936e+38
372.7027027027027,4.8872919266575686e+38
373.69369369369366,4.925930884339813e+38
374.68468468468467,4.964773234345934e+38
375.6756756756757,5.003819511471182e+38
376.6666666666667,5.043070250511936e+38
377.65765765765764,5.082525986265703e+38
378.64864864864865,5.122187253531128e+38
379.63963963963965,5.1620545871079185e+38
380.6306306306306,5.202128521796913e+38
381.6216216216216,5.242409592400022e+38
382.6126126126126,5.282898333720223e+38
383.6036036036036,5.323595280561558e+38
384.5945945945946,5.3645009677291486e+38
385.5855855855856,5.40561593002912e+38
386.57657657657654,5.4469407022686606e+38
387.56756756756755,5.4884758192559784e+38
388.55855855855856,5.530221815800299e+38
389.54954954954957,5.572179226711841e+38
390.5405405405405,5.614348586801832e+38
391.5315315315315,5.656730430882491e+38
392.52252252252254,5.699325293767009e+38
393.5135135135135,5.742133710269537e+38
394.5045045045045,5.7851562152052136e+38
395.4954954954955,5.8283933433901106e+38
396.48648648648646,5.871845629641238e+38
397.47747747747746,5.91551360877656e+38
398.4684684684685,5.9593978156149575e+38
399.4594594594594,6.003498784976227e+38
400.45045045045043,6.047817051681085e+38
401.44144144144144,6.092353150551139e+38
402.43243243243245,6.137107616408892e+38
403.4234234234234,6.182080984077734e+38
404.4144144144144,6.227273788381949e+38
405.4054054054054,6.2726865641466576e+38
406.39639639639637,6.318319846197867e+38
407.3873873873874,6.3641741693624364e+38
408.3783783783784,6.410250068468071e+38
409.36936936936934,6.456548078343304e+38
410.36036036036035,6.503068733817516e+38
411.35135135135135,6.549812569720901e+38
412.34234234234236,6.596780120884481e+38
413.3333333333333,6.643971922140078e+38
414.3243243243243,6.6913885083203216e+38
415.31531531531533,6.739030414258639e+38
416.3063063063063,6.786898174789235e+38
417.2972972972973,6.834992324747118e+38
418.2882882882883,6.88331339896805e+38
419.27927927927925,6.931861932288573e+38
420.27027027027026,6.980638459545991e+38
421.26126126126127,7.02964351557836e+38
422.2522522522522,7.078877635224471e+38
423.2432432432432,7.128341353323893e+38
424.23423423423424,7.1780352047169e+38
425.22522522522524,7.227959724244494e+38
426.2162162162162,7.278115446748415e+38
427.2072072072072,7.328502907071118e+38
428.1981981981982,7.379122640055767e+38
429.18918918918916,7.429975180546222e+38
430.1801801801802,7.481061063387044e+38
431.1711711711712,7.532380823423505e+38
432.16216216216213,7.583934995501528e+38
433.15315315315314,7.635724114467761e+38
434.14414414414415,7.687748715169496e+38
435.1351351351351,7.740009332454682e+38
436.1261261261261,7.792506501171977e+38
437.1171171171171,7.845240756170665e+38
438.1081081081081,7.898212632300684e+38
439.0990990990991,7.951422664412616e+38
440.0900900900901,8.004871387357702e+38
441.0810810810811,8.058559335987814e+38
442.07207207207205,8.112487045155434e+38
443.06306306306305,8.166655049713701e+38
444.05405405405406,8.22106388451634e+38
445.045045045045,8.27571408441772e+38
446.036036036036,8.330606184272812e+38
447.02702702702703,8.385740718937185e+38
448.018018018018,8.441118223267006e+38
449.009009009009,8.496739232119036e+38
450.0,8.552604280350654e+38
450.990990990991,8.608713902819774e+38
451.98198198198196,8.665068634384935e+38
452.97297297297297,8.721669009905228e+38
453.963963963964,8.778515564240329e+38
454.9549549549549,8.835608832250462e+38
455.94594594594594,8.892949348796423e+38
456.93693693693695,8.950537648739564e+38
457.9279279279279,9.008374266941791e+38
458.9189189189189,9.066459738265542e+38
459.9099099099099,9.124794597573832e+38
460.90090090090087,9.183379379730174e+38
461.8918918918919,9.242214619598645e+38
462.8828828828829,9.301300852043838e+38
463.8738738738739,9.360638611930882e+38
464.86486486486484,9.420228434125408e+38
465.85585585585585,9.480070853493588e+38
466.84684684684686,9.540166404902099e+38
467.8378378378378,9.600515623218103e+38
468.8288288288288,9.661119043309312e+38
469.8198198198198,9.721977200043904e+38
470.8108108108108,9.78309062829057e+38
471.8018018018018,9.844459862918464e+38
472.7927927927928,9.90608543879728e+38
473.78378378378375,9.967967890797165e+38
474.77477477477476,1.0030107753788742e+39
475.76576576576576,1.0092505562643127e+39
476.7567567567568,1.0155161852231905e+39
477.7477477477477,1.0218077157427122e+39
478.73873873873873,1.0281252013101299e+39
479.72972972972974,1.0344686954127431e+39
480.7207207207207,1.0408382515378942e+39
481.7117117117117,1.0472339231729722e+39
482.7027027027027,1.0536557638054133e+39
483.69369369369366,1.0601038269226958e+39
484.68468468468467,1.0665781660123451e+39
485.6756756756757,1.0730788345619278e+39
486.6666666666667,1.0796058860590542e+39
487.65765765765764,1.0861593739913822e+39
488.64864864864865,1.0927393518466089e+39
489.63963963963965,1.0993458731124747e+39
490.6306306306306,1.1059789912767632e+39
491.6216216216216,1.1126387598273013e+39
492.6126126126126,1.1193252322519526e+39
493.6036036036036,1.1260384620386289e+39
494.5945945945946,1.1327785026752775e+39
495.5855855855856,1.1395454076498909e+39
496.57657657657654,1.1463392304504983e+39
497.56756756756755,1.1531600245651721e+39
498.55855855855856,1.1600078434820211e+39
499.54954954954957,1.1668827406891981e+39
500.5405405405405,1.1737847696748906e+39
501.5315315315315,1.1807139839273291e+39
502.52252252252254,1.1876704369347787e+39
503.5135135135135,1.1946541821855472e+39
504.5045045045045,1.201665273167978e+39
505.4954954954955,1.2087037633704503e+39
506.48648648648646,1.2157697062813849e+39
507.47747747747746,1.222863155389237e+39
508.4684684684685,1.2299841641825012e+39
509.4594594594594,1.2371327861497053e+39
510.45045045045043,1.2443090747794159e+39
511.44144144144144,1.2515130835602354e+39
512.4324324324325,1.2587448659808017e+39
513.4234234234234,1.2660044755297858e+39
514.4144144144144,1.2732919656959001e+39
515.4054054054054,1.280607389967887e+39
516.3963963963963,1.2879508018345234e+39
517.3873873873874,1.295322254784626e+39
518.3783783783783,1.302721802307037e+39
519.3693693693693,1.3101494978906406e+39
520.3603603603603,1.317605395024353e+39
521.3513513513514,1.3250895471971198e+39
522.3423423423424,1.332602007897923e+39
523.3333333333334,1.340142830615779e+39
524.3243243243243,1.3477120688397325e+39
525.3153153153153,1.3553097760588658e+39
526.3063063063063,1.362936005762291e+39
527.2972972972973,1.3705908114391496e+39
528.2882882882883,1.3782742465786208e+39
529.2792792792793,1.3859863646699098e+39
530.2702702702703,1.3937272192022548e+39
531.2612612612612,1.4014968636649277e+39
532.2522522522522,1.4092953515472286e+39
533.2432432432432,1.4171227363384883e+39
534.2342342342342,1.4249790715280687e+39
535.2252252252252,1.432864410605363e+39
536.2162162162163,1.440778807059791e+39
537.2072072072071,1.4487223143808056e+39
538.1981981981982,1.4566949860578884e+39
539.1891891891892,1.464696875580549e+39
540.1801801801802,1.4727280364383288e+39
541.1711711711712,1.4807885221207953e+39
542.1621621621622,1.4888783861175442e+39
543.1531531531532,1.496997681918204e+39
544.1441441441441,1.5051464630124274e+39
545.1351351351351,1.5133247828898978e+39
546.1261261261261,1.521532695040324e+39
547.1171171171171,1.5297702529534426e+39
548.1081081081081,1.538037510119021e+39
549.0990990990991,1.5463345200268517e+39
550.09009009009,1.5546613361667506e+39
551.081081081081,1.5630180120285693e+39
552.072072072072,1.571404601102179e+39
553.063063063063,1.579821156877479e+39
554.0540540540541,1.588267732844396e+39
555.0450450450451,1.5967443824928807e+39
556.0360360360361,1.6052511593129122e+39
557.027027027027,1.6137881167944958e+39
558.018018018018,1.6223553084276586e+39
559.009009009009,1.6309527877024573e+39
560.0,1.639580608108974e+39
560.990990990991,1.6482388231373075e+39
561.981981981982,1.6569274862775936e+39
562.9729729729729,1.6656466510199843e+39
563.9639639639639,1.6743963708546607e+39
564.9549549549549,1.6831766992718278e+39
565.9459459459459,1.6919876897617113e+39
566.936936936937,1.700829395814564e+39
567.927927927928,1.7097018709206594e+39
568.918918918919,1.7186051685703022e+39
569.9099099099099,1.7275393422538093e+39
570.9009009009009,1.7365044454615294e+39
571.8918918918919,1.7455005316838364e+39
572.8828828828829,1.7545276544111193e+39
573.8738738738739,1.7635858671337922e+39
574.8648648648649,1.772675223342296e+39
575.8558558558558,1.7817957765270895e+39
576.8468468468468,1.79094758017866e+39
577.8378378378378,1.8001306877875066e+39
578.8288288288288,1.8093451528441648e+39
579.8198198198198,1.818591028839179e+39
580.8108108108108,1.827868369263119e+39
581.8018018018018,1.837177227606583e+39
582.7927927927927,1.8465176573601832e+39
583.7837837837837,1.8558897120145556e+39
584.7747747747748,1.8652934450603575e+39
585.7657657657658,1.8747289099882684e+39
586.7567567567568,1.884196160288986e+39
587.7477477477478,1.8936952494532305e+39
588.7387387387387,1.9032262309717424e+39
589.7297297297297,1.9127891583352843e+39
590.7207207207207,1.9223840850346362e+39
591.7117117117117,1.932011064560603e+39
592.7027027027027,1.941670150404e+39
593.6936936936937,1.9513613960556762e+39
594.6846846846847,1.9610848550064914e+39
595.6756756756756,1.9708405807473234e+39
596.6666666666666,1.9806286267690762e+39
597.6576576576576,1.9904490465626712e+39
598.6486486486486,2.0003018936190482e+39
599.6396396396397,2.010187221429163e+39
600.6306306306307,2.020105083483995e+39
601.6216216216216,2.0300555332745412e+39
602.6126126126126,2.0400386242918218e+39
603.6036036036036,2.0500544100268632e+39
604.5945945945946,2.0601029439707223e+39
605.5855855855856,2.0701842796144726e+39
606.5765765765766,2.0802984704492e+39
607.5675675675676,2.090445569966015e+39
608.5585585585585,2.1006256316560393e+39
609.5495495495495,2.110838709010422e+39
610.5405405405405,2.1210848555203233e+39
611.5315315315315,2.1313641246769226e+39
612.5225225225225,2.1416765699714168e+39
613.5135135135135,2.1520222448950177e+39
614.5045045045044,2.1624012029389593e+39
615.4954954954954,2.172813497594493e+39
616.4864864864865,2.1832591823528817e+39
617.4774774774775,2.19373831070541e+39
618.4684684684685,2.2042509361433797e+39
619.4594594594595,2.2147971121581053e+39
620.4504504504505,2.2253768922409215e+39
621.4414414414414,2.235990329883176e+39
622.4324324324324,2.2466374785762412e+39
623.4234234234234,2.257318391811499e+39
624.4144144144144,2.2680331230803445e+39
625.4054054054054,2.2787817258741966e+39
626.3963963963964,2.2895642536844866e+39
627.3873873873873,2.3003807600026604e+39
628.3783783783783,2.3112312983201867e+39
629.3693693693693,2.3221159221285392e+39
630.3603603603603,2.3330346849192154e+39
631.3513513513514,2.343987640183726e+39
632.3423423423424,2.3549748414135935e+39
633.3333333333334,2.3659963421003644e+39
634.3243243243243,2.3770521957355918e+39
635.3153153153153,2.388142455810849e+39
636.3063063063063,2.399267175817723e+39
637.2972972972973,2.4104264092478152e+39
638.2882882882883,2.4216202095927395e+39
639.2792792792793,2.432848630344132e+39
640.2702702702702,2.4441117249936333e+39
641.2612612612612,2.4554095470329088e+39
642.2522522522522,2.4667421499536353e+39
643.2432432432432,2.478109587247498e+39
644.2342342342342,2.4895119124061992e+39
645.2252252252252,2.500949178921464e+39
646.2162162162163,2.512421440285018e+39
647.2072072072071,2.5239287499886093e+39
648.1981981981982,2.535471161524002e+39
649.1891891891892,2.5470487283829684e+39
650.1801801801802,2.5586615040572954e+39
651.1711711711712,2.5703095420387863e+39
652.1621621621622,2.5819928958192533e+39
653.1531531531531,2.5937116188905256e+39
654.1441441441441,2.6054657647444463e+39
655.1351351351351,2.6172553868728757e+39
656.1261261261261,2.62908053876768e+39
657.1171171171171,2.6409412739207382e+39
658.1081081081081,2.6528376458239502e+39
659.0990990990991,2.6647697079692196e+39
660.09009009009,2.6767375138484693e+39
661.081081081081,2.6887411169536358e+39
662.072072072072,2.7007805707766632e+39
663.063063063063,2.7128559288095166e+39
664.0540540540541,2.7249672445441615e+39
665.0450450450451,2.737114571472584e+39
666.0360360360361,2.749297963086785e+39
667.027027027027,2.76151747287877e+39
668.018018018018,2.773773154340568e+39
669.009009009009,2.7860650609642056e+39
670.0,2.798393246241736e+39
670.990990990991,2.8107577636652117e+39
671.981981981982,2.823158666726708e+39
672.9729729729729,2.8355960089183025e+39
673.9639639639639,2.848069843732097e+39
674.9549549549549,2.860580224660195e+39
675.9459459459459,2.87312720519471e+39
676.936936936937,2.88571083882778e+39
677.927927927928,2.898331179051541e+39
678.918918918919,2.9109882793581457e+39
679.9099099099099,2.9236821932397605e+39
680.9009009009009,2.9364129741885613e+39
681.8918918918919,2.9491806756967334e+39
682.8828828828829,2.961985351256481e+39
683.8738738738739,2.9748270543600094e+39
684.8648648648649,2.9877058384995356e+39
685.8558558558558,3.0006217571672934e+39
686.8468468468468,3.0135748638555284e+39
687.8378378378378,3.026565212056496e+39
688.8288288288288,3.0395928552624563e+39
689.8198198198198,3.05265784696569e+39
690.8108108108108,3.065760240658477e+39
691.8018018018018,3.0789000898331186e+39
692.7927927927927,3.092077447981918e+39
693.7837837837837,3.105292368597198e+39
694.7747747747748,3.1185449051712867e+39
695.7657657657658,3.131835111196517e+39
696.7567567567568,3.145163040165243e+39
697.7477477477478,3.158528745569825e+39
698.7387387387387,3.171932280902628e+39
699.7297297297297,3.18537369965604e+39
700.7207207207207,3.198853055322445e+39
701.7117117117117,3.212370401394242e+39
702.7027027027027,3.2259257913638464e+39
703.6936936936937,3.239519278723675e+39
704.6846846846847,3.2531509169661565e+39
705.6756756756756,3.2668207595837355e+39
706.6666666666666,3.280528860068853e+39
707.6576576576576,3.2942752719139785e+39
708.6486486486486,3.308060048611573e+39
709.6396396396397,3.3218832436541206e+39
710.6306306306307,3.335744910534106e+39
711.6216216216216,3.349645102744023e+39
712.6126126126126,3.3635838737763894e+39
713.6036036036036,3.3775612771237125e+39
714.5945945945946,3.3915773662785176e+39
715.5855855855856,3.4056321947333476e+39
716.5765765765766,3.419725815980741e+39
717.5675675675676,3.433858283513248e+39
718.5585585585585,3.448029650823438e+39
719.5495495495495,3.462239971403875e+39
720.5405405405405,3.4764892987471456e+39
721.5315315315315,3.49077768634584e+39
722.5225225225225,3.505105187692553e+39
723.5135135135135,3.519471856279891e+39
