Temperature (K),B2V Hard Sphere,B2V Lennard-Jones,B2V Square Well
170.62132766595823,4.9383598972523185e+25,-6.088324998032866e+25,-6.523537038284529e+25
170.7088386048256,4.9383598972523185e+25,-6.0820701876146536e+25,-6.515439695333834e+25
170.79634954369294,4.9383598972523185e+25,-6.075823125828246e+25,-6.507353468542092e+25
170.88386048256032,4.9383598972523185e+25,-6.069583798524766e+25,-6.499278335523865e+25
170.97137142142768,4.9383598972523185e+25,-6.063352191589611e+25,-6.49121427395275e+25
171.05888236029503,4.9383598972523185e+25,-6.0571282909423395e+25,-6.483161261561184e+25
171.1463932991624,4.9383598972523185e+25,-6.050912082536562e+25,-6.475119276140263e+25
171.23390423802977,4.9383598972523185e+25,-6.04470355235986e+25,-6.467088295539542e+25
171.32141517689712,4.9383598972523185e+25,-6.038502686433665e+25,-6.459068297666848e+25
171.40892611576447,4.9383598972523185e+25,-6.032309470813168e+25,-6.451059260488096e+25
171.49643705463183,4.9383598972523185e+25,-6.026123891587205e+25,-6.443061162027098e+25
171.58394799349918,4.9383598972523185e+25,-6.019945934878169e+25,-6.435073980365368e+25
171.67145893236653,4.9383598972523185e+25,-6.013775586841907e+25,-6.427097693641944e+25
171.7589698712339,4.9383598972523185e+25,-6.00761283366761e+25,-6.419132280053213e+25
171.84648081010124,4.9383598972523185e+25,-6.001457661577728e+25,-6.411177717852696e+25
171.93399174896862,4.9383598972523185e+25,-5.995310056827845e+25,-6.40323398535088e+25
172.02150268783598,4.9383598972523185e+25,-5.989170005706614e+25,-6.395301060915056e+25
172.10901362670333,4.9383598972523185e+25,-5.9830374945356385e+25,-6.387378922969097e+25
172.1965245655707,4.9383598972523185e+25,-5.9769125096693636e+25,-6.379467549993294e+25
172.28403550443807,4.9383598972523185e+25,-5.970795037495002e+25,-6.3715669205241825e+25
172.37154644330542,4.9383598972523185e+25,-5.964685064432421e+25,-6.363677013154342e+25
172.45905738217277,4.9383598972523185e+25,-5.958582576934039e+25,-6.355797806532228e+25
172.54656832104013,4.9383598972523185e+25,-5.952487561484749e+25,-6.347929279362001e+25
172.63407925990748,4.9383598972523185e+25,-5.946400004601804e+25,-6.34007141040333e+25
172.72159019877483,4.9383598972523185e+25,-5.940319892834722e+25,-6.332224178471213e+25
172.8091011376422,4.9383598972523185e+25,-5.934247212765209e+25,-6.324387562435826e+25
172.89661207650954,4.9383598972523185e+25,-5.928181951007029e+25,-6.316561541222314e+25
172.98412301537692,4.9383598972523185e+25,-5.922124094205934e+25,-6.3087460938106276e+25
173.07163395424428,4.9383598972523185e+25,-5.916073629039575e+25,-6.300941199235366e+25
173.15914489311163,4.9383598972523185e+25,-5.910030542217383e+25,-6.293146836585562e+25
173.246655831979,4.9383598972523185e+25,-5.903994820480483e+25,-6.2853629850045444e+25
173.33416677084637,4.9383598972523185e+25,-5.897966450601606e+25,-6.277589623689746e+25
173.42167770971372,4.9383598972523185e+25,-5.891945419385003e+25,-6.26982673189254e+25
173.50918864858107,4.9383598972523185e+25,-5.88593171366632e+25,-6.262074288918054e+25
173.59669958744843,4.9383598972523185e+25,-5.879925320312543e+25,-6.25433227412501e+25
173.68421052631578,4.9383598972523185e+25,-5.8739262262218785e+25,-6.246600666925559e+25
173.77172146518313,4.9383598972523185e+25,-5.867934418323671e+25,-6.23887944678509e+25
173.8592324040505,4.9383598972523185e+25,-5.861949883578312e+25,-6.231168593222084e+25
173.94674334291787,4.9383598972523185e+25,-5.855972608977146e+25,-6.223468085807922e+25
174.03425428178522,4.9383598972523185e+25,-5.850002581542383e+25,-6.215777904166743e+25
174.12176522065258,4.9383598972523185e+25,-5.844039788326989e+25,-6.208098027975242e+25
174.20927615951996,4.9383598972523185e+25,-5.8380842164146205e+25,-6.2004284369625374e+25
174.2967870983873,4.9383598972523185e+25,-5.832135852919525e+25,-6.192769110909992e+25
174.38429803725467,4.9383598972523185e+25,-5.8261946849864425e+25,-6.1851200296510295e+25
174.47180897612202,4.9383598972523185e+25,-5.820260699790527e+25,-6.177481173070993e+25
174.55931991498937,4.9383598972523185e+25,-5.814333884537243e+25,-6.169852521106978e+25
174.64683085385673,4.9383598972523185e+25,-5.808414226462291e+25,-6.162234053747649e+25
174.73434179272408,4.9383598972523185e+25,-5.802501712831508e+25,-6.154625751033097e+25
174.82185273159143,4.9383598972523185e+25,-5.796596330940791e+25,-6.147027593054671e+25
174.9093636704588,4.9383598972523185e+25,-5.790698068115999e+25,-6.1394395599548026e+25
174.99687460932617,4.9383598972523185e+25,-5.784806911712848e+25,-6.1318616319268685e+25
175.08438554819352,4.9383598972523185e+25,-5.7789228491168745e+25,-6.12429378921501e+25
175.17189648706088,4.9383598972523185e+25,-5.773045867743293e+25,-6.116736012113987e+25
175.25940742592826,4.9383598972523185e+25,-5.76717595503693e+25,-6.109188280968995e+25
175.3469183647956,4.9383598972523185e+25,-5.761313098472155e+25,-6.101650576175534e+25
175.43442930366297,4.9383598972523185e+25,-5.755457285552758e+25,-6.094122878179236e+25
175.52194024253032,4.9383598972523185e+25,-5.749608503811902e+25,-6.086605167475706e+25
175.60945118139767,4.9383598972523185e+25,-5.743766740812005e+25,-6.0790974246103715e+25
175.69696212026503,4.9383598972523185e+25,-5.737931984144668e+25,-6.071599630178311e+25
175.78447305913238,4.9383598972523185e+25,-5.732104221430591e+25,-6.06411176482412e+25
175.87198399799973,4.9383598972523185e+25,-5.726283440319495e+25,-6.056633809241736e+25
175.9594949368671,4.9383598972523185e+25,-5.720469628490016e+25,-6.0491657441742926e+25
176.04700587573447,4.9383598972523185e+25,-5.714662773649635e+25,-6.041707550413963e+25
176.13451681460182,4.9383598972523185e+25,-5.708862863534601e+25,-6.034259208801812e+25
176.22202775346918,4.9383598972523185e+25,-5.70306988590982e+25,-6.026820700227629e+25
176.30953869233656,4.9383598972523185e+25,-5.697283828568809e+25,-6.01939200562979e+25
176.3970496312039,4.9383598972523185e+25,-5.6915046793335865e+25,-6.011973105995097e+25
176.48456057007127,4.9383598972523185e+25,-5.685732426054591e+25,-6.004563982358627e+25
176.57207150893862,4.9383598972523185e+25,-5.679967056610607e+25,-5.997164615803579e+25
176.65958244780597,4.9383598972523185e+25,-5.67420855890868e+25,-5.989774987461136e+25
176.74709338667333,4.9383598972523185e+25,-5.6684569208840315e+25,-5.982395078510298e+25
176.83460432554068,4.9383598972523185e+25,-5.662712130499985e+25,-5.975024870177743e+25
176.92211526440803,4.9383598972523185e+25,-5.656974175747874e+25,-5.967664343737674e+25
177.0096262032754,4.9383598972523185e+25,-5.651243044646964e+25,-5.960313480511674e+25
177.09713714214277,4.9383598972523185e+25,-5.645518725244372e+25,-5.9529722618685576e+25
177.18464808101012,4.9383598972523185e+25,-5.639801205615002e+25,-5.945640669224223e+25
177.27215901987748,4.9383598972523185e+25,-5.634090473861435e+25,-5.938318684041504e+25
177.35966995874486,4.9383598972523185e+25,-5.628386518113855e+25,-5.931006287830023e+25
177.4471808976122,4.9383598972523185e+25,-5.622689326530004e+25,-5.92370346214605e+25
177.53469183647957,4.9383598972523185e+25,-5.616998887295054e+25,-5.916410188592355e+25
177.62220277534692,4.9383598972523185e+25,-5.611315188621559e+25,-5.909126448818065e+25
177.70971371421427,4.9383598972523185e+25,-5.605638218749365e+25,-5.901852224518515e+25
177.79722465308163,4.9383598972523185e+25,-5.5999679659455325e+25,-5.89458749743511e+25
177.88473559194898,4.9383598972523185e+25,-5.594304418504257e+25,-5.887332249355187e+25
177.97224653081634,4.9383598972523185e+25,-5.5886475647468005e+25,-5.880086462111851e+25
178.0597574696837,4.9383598972523185e+25,-5.582997393021398e+25,-5.8728501175838675e+25
178.14726840855107,4.9383598972523185e+25,-5.5773538917031805e+25,-5.86562319769548e+25
178.23477934741842,4.9383598972523185e+25,-5.571717049194125e+25,-5.8584056844163105e+25
178.32229028628578,4.9383598972523185e+25,-5.5660868539229385e+25,-5.851197559761194e+25
178.40980122515316,4.9383598972523185e+25,-5.5604632943450005e+25,-5.8439988057900346e+25
178.4973121640205,4.9383598972523185e+25,-5.5548463589423e+25,-5.8368094046076925e+25
178.58482310288787,4.9383598972523185e+25,-5.54923603622333e+25,-5.82962933836382e+25
178.67233404175522,4.9383598972523185e+25,-5.5436323147230375e+25,-5.822458589252726e+25
178.75984498062257,4.9383598972523185e+25,-5.5380351830027115e+25,-5.815297139513255e+25
178.84735591948993,4.9383598972523185e+25,-5.532444629649968e+25,-5.8081449714286405e+25
178.93486685835728,4.9383598972523185e+25,-5.526860643278616e+25,-5.801002067326357e+25
179.02237779722464,4.9383598972523185e+25,-5.521283212528606e+25,-5.793868409577996e+25
179.109888736092,4.9383598972523185e+25,-5.51571232606596e+25,-5.786743980599138e+25
179.19739967495937,4.9383598972523185e+25,-5.51014797258269e+25,-5.779628762849195e+25
179.28491061382672,4.9383598972523185e+25,-5.5045901407967305e+25,-5.7725227388313045e+25
179.37242155269408,4.9383598972523185e+25,-5.499038819451849e+25,-5.7654258910921545e+25
179.45993249156146,4.9383598972523185e+25,-5.493493997317586e+25,-5.758338202221895e+25
179.5474434304288,4.9383598972523185e+25,-5.4879556631891845e+25,-5.7512596548539815e+25
179.63495436929617,4.9383598972523185e+25,-5.482423805887504e+25,-5.744190231665031e+25
179.72246530816352,4.9383598972523185e+25,-5.476898414258952e+25,-5.737129915374714e+25
179.80997624703087,4.9383598972523185e+25,-5.471379477175413e+25,-5.730078688745612e+25
179.89748718589823,4.9383598972523185e+25,-5.465866983534187e+25,-5.723036534583085e+25
179.98499812476558,4.9383598972523185e+25,-5.460360922257896e+25,-5.7160034357351406e+25
180.07250906363294,4.9383598972523185e+25,-5.454861282294418e+25,-5.708979375092303e+25
180.16002000250032,4.9383598972523185e+25,-5.449368052616819e+25,-5.701964335587487e+25
180.24753094136767,4.9383598972523185e+25,-5.44388122222331e+25,-5.694958300195867e+25
180.33504188023502,4.9383598972523185e+25,-5.438400780137108e+25,-5.687961251934748e+25
180.4225528191024,4.9383598972523185e+25,-5.432926715406425e+25,-5.680973173863429e+25
180.51006375796976,4.9383598972523185e+25,-5.427459017104383e+25,-5.673994049083093e+25
180.5975746968371,4.9383598972523185e+25,-5.4219976743289215e+25,-5.667023860736665e+25
180.68508563570447,4.9383598972523185e+25,-5.416542676202749e+25,-5.660062592008686e+25
180.77259657457182,4.9383598972523185e+25,-5.4110940118732695e+25,-5.65311022612519e+25
180.86010751343917,4.9383598972523185e+25,-5.405651670512509e+25,-5.646166746353575e+25
180.94761845230653,4.9383598972523185e+25,-5.400215641317038e+25,-5.639232136002488e+25
181.03512939117388,4.9383598972523185e+25,-5.394785913507927e+25,-5.632306378421677e+25
181.12264033004124,4.9383598972523185e+25,-5.389362476330654e+25,-5.625389457001889e+25
181.21015126890862,4.9383598972523185e+25,-5.383945319055035e+25,-5.6184813551747365e+25
181.29766220777597,4.9383598972523185e+25,-5.378534430975172e+25,-5.611582056412571e+25
181.38517314664333,4.9383598972523185e+25,-5.373129801409375e+25,-5.604691544228357e+25
181.4726840855107,4.9383598972523185e+25,-5.367731419700094e+25,-5.597809802175562e+25
181.56019502437806,4.9383598972523185e+25,-5.362339275213852e+25,-5.590936813848034e+25
181.64770596324541,4.9383598972523185e+25,-5.356953357341174e+25,-5.584072562879842e+25
181.73521690211277,4.9383598972523185e+25,-5.351573655496526e+25,-5.5772170329452115e+25
181.82272784098012,4.9383598972523185e+25,-5.346200159118243e+25,-5.570370207758363e+25
181.91023877984748,4.9383598972523185e+25,-5.340832857668459e+25,-5.5635320710734066e+25
181.99774971871483,4.9383598972523185e+25,-5.335471740633052e+25,-5.556702606684212e+25
182.08526065758218,4.9383598972523185e+25,-5.330116797521562e+25,-5.549881798424302e+25
182.17277159644954,4.9383598972523185e+25,-5.3247680178671375e+25,-5.543069630166726e+25
182.26028253531692,4.9383598972523185e+25,-5.319425391226459e+25,-5.536266085823929e+25
182.34779347418427,4.9383598972523185e+25,-5.314088907179683e+25,-5.529471149347662e+25
182.43530441305163,4.9383598972523185e+25,-5.308758555330368e+25,-5.522684804728832e+25
182.522815351919,4.9383598972523185e+25,-5.303434325305414e+25,-5.515907035997401e+25
182.61032629078636,4.9383598972523185e+25,-5.298116206754997e+25,-5.50913782722227e+25
182.69783722965371,4.9383598972523185e+25,-5.292804189352494e+25,-5.502377162511148e+25
182.78534816852107,4.9383598972523185e+25,-5.287498262794439e+25,-5.495625026010465e+25
182.87285910738842,4.9383598972523185e+25,-5.282198416800437e+25,-5.488881401905208e+25
182.96037004625578,4.9383598972523185e+25,-5.276904641113116e+25,-5.482146274418859e+25
183.04788098512313,4.9383598972523185e+25,-5.271616925498044e+25,-5.475419627813231e+25
183.13539192399048,4.9383598972523185e+25,-5.2663352597436855e+25,-5.468701446388394e+25
183.22290286285784,4.9383598972523185e+25,-5.261059633661327e+25,-5.461991714482532e+25
183.31041380172522,4.9383598972523185e+25,-5.255790037085011e+25,-5.455290416471843e+25
183.39792474059257,4.9383598972523185e+25,-5.250526459871486e+25,-5.44859753677042e+25
183.48543567945993,4.9383598972523185e+25,-5.2452688919001215e+25,-5.441913059830135e+25
183.5729466183273,4.9383598972523185e+25,-5.240017323072866e+25,-5.435236970140532e+25
183.66045755719466,4.9383598972523185e+25,-5.234771743314174e+25,-5.428569252228718e+25
183.74796849606201,4.9383598972523185e+25,-5.229532142570948e+25,-5.421909890659246e+25
183.83547943492937,4.9383598972523185e+25,-5.224298510812463e+25,-5.415258870033985e+25
183.92299037379672,4.9383598972523185e+25,-5.219070838030329e+25,-5.408616174992047e+25
184.01050131266408,4.9383598972523185e+25,-5.2138491142384055e+25,-5.401981790209641e+25
184.09801225153143,4.9383598972523185e+25,-5.208633329472754e+25,-5.395355700399989e+25
184.18552319039878,4.9383598972523185e+25,-5.203423473791568e+25,-5.3887378903131885e+25
184.27303412926614,4.9383598972523185e+25,-5.1982195372751186e+25,-5.382128344736132e+25
184.36054506813352,4.9383598972523185e+25,-5.193021510025695e+25,-5.3755270484923684e+25
184.44805600700087,4.9383598972523185e+25,-5.1878293821675205e+25,-5.368933986442026e+25
184.53556694586823,4.9383598972523185e+25,-5.182643143846738e+25,-5.362349143481675e+25
184.6230778847356,4.9383598972523185e+25,-5.177462785231298e+25,-5.355772504544221e+25
184.71058882360296,4.9383598972523185e+25,-5.172288296510939e+25,-5.349204054598847e+25
184.79809976247031,4.9383598972523185e+25,-5.167119667897097e+25,-5.342643778650815e+25
184.88561070133767,4.9383598972523185e+25,-5.161956889622872e+25,-5.336091661741444e+25
184.97312164020502,4.9383598972523185e+25,-5.156799951942943e+25,-5.3295476889479545e+25
185.06063257907238,4.9383598972523185e+25,-5.15164884513353e+25,-5.3230118453833855e+25
185.14814351793973,4.9383598972523185e+25,-5.146503559492325e+25,-5.316484116196468e+25
185.23565445680708,4.9383598972523185e+25,-5.141364085338429e+25,-5.309964486571549e+25
185.32316539567444,4.9383598972523185e+25,-5.136230413012306e+25,-5.303452941728447e+25
185.41067633454182,4.9383598972523185e+25,-5.131102532875708e+25,-5.296949466922385e+25
185.49818727340917,4.9383598972523185e+25,-5.125980435311623e+25,-5.290454047443862e+25
185.58569821227653,4.9383598972523185e+25,-5.120864110724237e+25,-5.283966668618564e+25
185.6732091511439,4.9383598972523185e+25,-5.115753549538827e+25,-5.277487315807242e+25
185.76072009001126,4.9383598972523185e+25,-5.110648742201762e+25,-5.271015974405626e+25
185.84823102887862,4.9383598972523185e+25,-5.105549679180401e+25,-5.264552629844314e+25
185.93574196774597,4.9383598972523185e+25,-5.1004563509630496e+25,-5.258097267588669e+25
186.02325290661332,4.9383598972523185e+25,-5.095368748058922e+25,-5.251649873138727e+25
186.11076384548068,4.9383598972523185e+25,-5.090286860998039e+25,-5.24521043202907e+25
186.19827478434803,4.9383598972523185e+25,-5.08521068033121e+25,-5.238778929828753e+25
186.28578572321538,4.9383598972523185e+25,-5.080140196629978e+25,-5.232355352141183e+25
186.37329666208274,4.9383598972523185e+25,-5.075075400486534e+25,-5.2259396846040405e+25
186.46080760095012,4.9383598972523185e+25,-5.070016282513671e+25,-5.219531912889137e+25
186.54831853981747,4.9383598972523185e+25,-5.064962833344748e+25,-5.213132022702371e+25
186.63582947868485,4.9383598972523185e+25,-5.059915043633611e+25,-5.2067399997835845e+25
186.7233404175522,4.9383598972523185e+25,-5.054872904054528e+25,-5.20035582990647e+25
186.81085135641956,4.9383598972523185e+25,-5.04983640530219e+25,-5.1939794988785e+25
186.89836229528692,4.9383598972523185e+25,-5.04480553809157e+25,-5.187610992540784e+25
186.98587323415427,4.9383598972523185e+25,-5.039780293157949e+25,-5.181250296768016e+25
187.07338417302162,4.9383598972523185e+25,-5.034760661256798e+25,-5.17489739746833e+25
187.16089511188898,4.9383598972523185e+25,-5.029746633163771e+25,-5.168552280583252e+25
187.24840605075633,4.9383598972523185e+25,-5.0247381996746085e+25,-5.162214932087557e+25
187.33591698962368,4.9383598972523185e+25,-5.0197353516051275e+25,-5.155885337989196e+25
187.42342792849107,4.9383598972523185e+25,-5.014738079791115e+25,-5.149563484329197e+25
187.51093886735842,4.9383598972523185e+25,-5.009746375088329e+25,-5.1432493571815685e+25
187.59844980622577,4.9383598972523185e+25,-5.004760228372396e+25,-5.136942942653202e+25
187.68596074509315,4.9383598972523185e+25,-4.999779630538792e+25,-5.130644226883763e+25
187.7734716839605,4.9383598972523185e+25,-4.994804572502769e+25,-5.124353196045621e+25
187.86098262282786,4.9383598972523185e+25,-4.989835045199307e+25,-5.118069836343737e+25
187.94849356169522,4.9383598972523185e+25,-4.984871039583064e+25,-5.111794134015574e+25
188.03600450056257,4.9383598972523185e+25,-4.979912546628312e+25,-5.105526075330995e+25
188.12351543942992,4.9383598972523185e+25,-4.974959557328906e+25,-5.0992656465921844e+25
188.21102637829728,4.9383598972523185e+25,-4.970012062698198e+25,-5.093012834133542e+25
188.29853731716463,4.9383598972523185e+25,-4.965070053769024e+25,-5.086767624321592e+25
188.38604825603198,4.9383598972523185e+25,-4.960133521593618e+25,-5.080530003554895e+25
188.47355919489937,4.9383598972523185e+25,-4.955202457243569e+25,-5.074299958263933e+25
188.56107013376672,4.9383598972523185e+25,-4.950276851809782e+25,-5.06807747491106e+25
188.64858107263407,4.9383598972523185e+25,-4.9453566964024175e+25,-5.061862539990369e+25
188.73609201150146,4.9383598972523185e+25,-4.940441982150817e+25,-5.055655140027616e+25
188.8236029503688,4.9383598972523185e+25,-4.935532700203506e+25,-5.049455261580137e+25
188.91111388923616,4.9383598972523185e+25,-4.930628841728081e+25,-5.043262891236736e+25
188.99862482810352,4.9383598972523185e+25,-4.925730397911199e+25,-5.037078015617615e+25
189.08613576697087,4.9383598972523185e+25,-4.92083735995851e+25,-5.030900621374259e+25
189.17364670583822,4.9383598972523185e+25,-4.915949719094608e+25,-5.02473069518939e+25
189.26115764470558,4.9383598972523185e+25,-4.9110674665629865e+25,-5.018568223776813e+25
189.34866858357293,4.9383598972523185e+25,-4.906190593625981e+25,-5.0124131938813855e+25
189.43617952244028,4.9383598972523185e+25,-4.901319091564722e+25,-5.0062655922788925e+25
189.52369046130767,4.9383598972523185e+25,-4.896452951679076e+25,-5.000125405775975e+25
189.61120140017502,4.9383598972523185e+25,-4.891592165287607e+25,-4.993992621210029e+25
189.69871233904237,4.9383598972523185e+25,-4.886736723727521e+25,-4.98786722544912e+25
189.78622327790976,4.9383598972523185e+25,-4.881886618354617e+25,-4.98174920539191e+25
189.8737342167771,4.9383598972523185e+25,-4.877041840543242e+25,-4.975638547967543e+25
189.96124515564446,4.9383598972523185e+25,-4.8722023816862355e+25,-4.9695352401355875e+25
190.04875609451182,4.9383598972523185e+25,-4.867368233194862e+25,-4.963439268885912e+25
190.13626703337917,4.9383598972523185e+25,-4.862539386498815e+25,-4.9573506212386425e+25
190.22377797224652,4.9383598972523185e+25,-4.857715833046105e+25,-4.951269284244034e+25
190.31128891111388,4.9383598972523185e+25,-4.852897564303049e+25,-4.945195244982411e+25
190.39879984998123,4.9383598972523185e+25,-4.8480845717542185e+25,-4.939128490564071e+25
190.48631078884858,4.9383598972523185e+25,-4.8432768469023734e+25,-4.933069008129204e+25
190.57382172771597,4.9383598972523185e+25,-4.838474381268427e+25,-4.927016784847802e+25
190.66133266658332,4.9383598972523185e+25,-4.833677166391409e+25,-4.9209718079195735e+25
190.74884360545067,4.9383598972523185e+25,-4.828885193828386e+25,-4.914934064573866e+25
190.83635454431806,4.9383598972523185e+25,-4.824098455154435e+25,-4.908903542069557e+25
190.9238654831854,4.9383598972523185e+25,-4.819316941962601e+25,-4.902880227695026e+25
191.01137642205276,4.9383598972523185e+25,-4.814540645863827e+25,-4.896864108767996e+25
191.09888736092012,4.9383598972523185e+25,-4.8097695584869255e+25,-4.890855172635506e+25
191.18639829978747,4.9383598972523185e+25,-4.805003671478529e+25,-4.8848534066738025e+25
191.27390923865482,4.9383598972523185e+25,-4.800242976503036e+25,-4.878858798288265e+25
191.36142017752218,4.9383598972523185e+25,-4.79548746524256e+25,-4.872871334913313e+25
191.44893111638953,4.9383598972523185e+25,-4.790737129396898e+25,-4.866891004012345e+25
191.53644205525688,4.9383598972523185e+25,-4.7859919606834664e+25,-4.860917793077618e+25
191.62395299412427,4.9383598972523185e+25,-4.781251950837274e+25,-4.854951689630209e+25
191.71146393299162,4.9383598972523185e+25,-4.776517091610857e+25,-4.8489926812199095e+25
191.79897487185897,4.9383598972523185e+25,-4.771787374774229e+25,-4.843040755425145e+25
191.88648581072636,4.9383598972523185e+25,-4.767062792114868e+25,-4.83709589985289e+25
191.9739967495937,4.9383598972523185e+25,-4.762343335437643e+25,-4.8311581021386006e+25
192.06150768846106,4.9383598972523185e+25,-4.757628996564759e+25,-4.825227349946132e+25
192.14901862732842,4.9383598972523185e+25,-4.752919767335729e+25,-4.819303630967633e+25
192.23652956619577,4.9383598972523185e+25,-4.748215639607338e+25,-4.813386932923509e+25
192.32404050506312,4.9383598972523185e+25,-4.743516605253575e+25,-4.807477243562299e+25
192.41155144393048,4.9383598972523185e+25,-4.738822656165598e+25,-4.801574550660624e+25
192.49906238279783,4.9383598972523185e+25,-4.734133784251681e+25,-4.795678842023097e+25
192.58657332166518,4.9383598972523185e+25,-4.7294499814371835e+25,-4.7897901054822475e+25
192.67408426053257,4.9383598972523185e+25,-4.724771239664504e+25,-4.783908328898436e+25
192.76159519939992,4.9383598972523185e+25,-4.720097550893013e+25,-4.778033500159792e+25
192.8491061382673,4.9383598972523185e+25,-4.715428907099032e+25,-4.772165607182105e+25
192.93661707713466,4.9383598972523185e+25,-4.71076530027579e+25,-4.766304637908784e+25
193.024128016002,4.9383598972523185e+25,-4.706106722433348e+25,-4.760450580310753e+25
193.11163895486936,4.9383598972523185e+25,-4.7014531655986045e+25,-4.754603422386376e+25
193.19914989373672,4.9383598972523185e+25,-4.6968046218152046e+25,-4.748763152161397e+25
193.28666083260407,4.9383598972523185e+25,-4.692161083143516e+25,-4.742929757688839e+25
193.37417177147142,4.9383598972523185e+25,-4.6875225416606025e+25,-4.73710322704895e+25
193.46168271033878,4.9383598972523185e+25,-4.682888989460139e+25,-4.73128354834911e+25
193.54919364920613,4.9383598972523185e+25,-4.678260418652412e+25,-4.72547070972376e+25
193.6367045880735,4.9383598972523185e+25,-4.6736368213642395e+25,-4.719664699334328e+25
193.72421552694087,4.9383598972523185e+25,-4.669018189738958e+25,-4.713865505369158e+25
193.81172646580822,4.9383598972523185e+25,-4.664404515936357e+25,-4.7080731160434195e+25
193.8992374046756,4.9383598972523185e+25,-4.659795792132641e+25,-4.702287519599045e+25
193.98674834354296,4.9383598972523185e+25,-4.655192010520407e+25,-4.696508704304654e+25
194.0742592824103,4.9383598972523185e+25,-4.650593163308561e+25,-4.690736658455462e+25
194.16177022127766,4.9383598972523185e+25,-4.645999242722319e+25,-4.6849713703732455e+25
194.24928116014502,4.9383598972523185e+25,-4.641410241003137e+25,-4.679212828406211e+25
194.33679209901237,4.9383598972523185e+25,-4.6368261504086745e+25,-4.673461020928973e+25
194.42430303787972,4.9383598972523185e+25,-4.632246963212756e+25,-4.667715936342456e+25
194.51181397674708,4.9383598972523185e+25,-4.627672671705336e+25,-4.661977563073814e+25
194.59932491561443,4.9383598972523185e+25,-4.6231032681924285e+25,-4.656245889576376e+25
194.6868358544818,4.9383598972523185e+25,-4.618538744996104e+25,-4.6505209043295655e+25
194.77434679334917,4.9383598972523185e+25,-4.613979094454423e+25,-4.644802595838813e+25
194.86185773221652,4.9383598972523185e+25,-4.609424308921399e+25,-4.639090952635519e+25
194.9493686710839,4.9383598972523185e+25,-4.604874380766952e+25,-4.633385963276931e+25
195.03687960995126,4.9383598972523185e+25,-4.600329302376893e+25,-4.627687616346133e+25
195.1243905488186,4.9383598972523185e+25,-4.595789066152844e+25,-4.6219959004519146e+25
195.21190148768596,4.9383598972523185e+25,-4.591253664512223e+25,-4.616310804228734e+25
195.29941242655332,4.9383598972523185e+25,-4.5867230898882e+25,-4.610632316336636e+25
195.38692336542067,4.9383598972523185e+25,-4.582197334729649e+25,-4.60496042546119e+25
195.47443430428802,4.9383598972523185e+25,-4.57767639150111e+25,-4.5992951203134065e+25
195.56194524315538,4.9383598972523185e+25,-4.573160252682755e+25,-4.593636389629673e+25
195.64945618202273,4.9383598972523185e+25,-4.5686489107703415e+25,-4.5879842221716755e+25
195.7369671208901,4.9383598972523185e+25,-4.564142358275166e+25,-4.582338606726352e+25
195.82447805975747,4.9383598972523185e+25,-4.559640587724044e+25,-4.576699532105796e+25
195.91198899862482,4.9383598972523185e+25,-4.555143591659241e+25,-4.571066987147188e+25
195.9994999374922,4.9383598972523185e+25,-4.550651362638457e+25,-4.5654409607127495e+25
196.08701087635956,4.9383598972523185e+25,-4.5461638932347865e+25,-4.55982144168965e+25
196.1745218152269,4.9383598972523185e+25,-4.54168117603665e+25,-4.5542084189899576e+25
196.26203275409426,4.9383598972523185e+25,-4.5372032036477974e+25,-4.548601881550546e+25
196.34954369296162,4.9383598972523185e+25,-4.532729968687232e+25,-4.543001818333049e+25
196.43705463182897,4.9383598972523185e+25,-4.528261463789187e+25,-4.537408218323777e+25
196.52456557069632,4.9383598972523185e+25,-4.5237976816030925e+25,-4.531821070533659e+25
196.61207650956368,4.9383598972523185e+25,-4.519338614793516e+25,-4.526240363998164e+25
196.69958744843103,4.9383598972523185e+25,-4.5148842560401515e+25,-4.520666087777249e+25
196.7870983872984,4.9383598972523185e+25,-4.5104345980377574e+25,-4.51509823095527e+25
196.87460932616577,4.9383598972523185e+25,-4.505989633496117e+25,-4.509536782640936e+25
196.96212026503312,4.9383598972523185e+25,-4.501549355140031e+25,-4.503981731967234e+25
197.0496312039005,4.9383598972523185e+25,-4.497113755709237e+25,-4.498433068091352e+25
197.13714214276786,4.9383598972523185e+25,-4.492682827958406e+25,-4.492890780194628e+25
197.2246530816352,4.9383598972523185e+25,-4.488256564657075e+25,-4.487354857482477e+25
197.31216402050256,4.9383598972523185e+25,-4.483834958589627e+25,-4.4818252891843225e+25
197.39967495936992,4.9383598972523185e+25,-4.479418002555258e+25,-4.476302064553528e+25
197.48718589823727,4.9383598972523185e+25,-4.475005689367927e+25,-4.470785172867346e+25
197.57469683710463,4.9383598972523185e+25,-4.470598011856314e+25,-4.465274603426841e+25
197.66220777597198,4.9383598972523185e+25,-4.4661949628638e+25,-4.459770345556818e+25
197.74971871483933,4.9383598972523185e+25,-4.46179653524841e+25,-4.454272388605772e+25
197.83722965370671,4.9383598972523185e+25,-4.457402721882788e+25,-4.448780721945816e+25
197.92474059257407,4.9383598972523185e+25,-4.4530135156541654e+25,-4.443295334972616e+25
198.01225153144142,4.9383598972523185e+25,-4.448628909464307e+25,-4.437816217105329e+25
198.0997624703088,4.9383598972523185e+25,-4.444248896229479e+25,-4.432343357786528e+25
